p_det
486
459
478
481
464
490
437
476
460
481
449
472
453
483
467
487
457
474
479
462
463
456
482
449
490
451
486
467
464
441
483
441
477
446
487
491
454
489
452
473
451
479
458
473
450
469
432
469
458
473
476
430
480
462
471
441
476
469
463
437
479
455
462
462
494
457
478
486
435
505
444
474
465
488
458
468
463
473
436
471
456
465
489
446
466
457
463
452
494
452
499
435
485
449
486
464
465
450
454
488
442
483
450
486
448
473
453
470
449
502
457
484
461
471
470
436
489
460
456
450
479
463
480
451
482
459
474
444
477
453
457
475
459
480
468
464
464
463
449
475
452
489
460
461
439
477
454
446
486
464
464
466
486
464
457
491
480
440
469
447
489
464
478
463
437
458
453
491
449
489
417
473
437
489
461
478
453
496
462
456
476
465
475
473
488
455
451
470
450
447
490
473
494
459
479
465
477
487
461
486
451
478
456
496
443
468
444
476
448
468
482
460
468
445
478
438
495
454
506
467
507
455
459
465
468
453
479
471
445
474
454
467
456
479
449
479
465
496
454
464
441
484
473
468
488
460
486
437
460
440
477
469
497
444
468
436
480
446
467
472
453
473
451
463
441
485
460
485
453
486
443
476
449
454
465
462
472
450
475
455
480
449
468
441
490
453
478
452
491
472
482
494
456
471
454
477
465
478
446
457
457
495
459
459
452
475
492
449
471
468
480
466
459
447
495
458
480
465
488
441
492
456
485
493
460
479
459
460
462
468
466
473
460
466
452
504
435
444
455
450
472
444
478
438
490
457
475
438
475
443
458
445
478
451
484
479
470
467
439
474
458
466
454
469
463
467
472
474
442
463
487
456
471
441
476
427
485
458
471
459
486
470
454
462
488
453
475
495
463
478
450
481
436
477
429
474
461
489
455
492
439
458
477
469
474
437
485
445
466
443
460
449
462
445
467
450
473
456
463
460
438
470
460
485
436
490
445
450
429
497
441
476
467
487
485
451
500
447
487
451
507
481
465
443
468
447
491
455
481
447
460
481
452
482
435
484
437
509
447
466
458
479
450
475
444
489
476
471
497
450
483
444
488
459
462
465
475
467
483
454
474
449
475
495
462
483
448
466
452
485
448
468
460
473
454
486
433
473
478
456
478
459
487
447
490
447
457
451
478
441
479
439
483
468
467
456
442
480
462
494
452
486
453
