p_det
497
464
487
474
484
444
460
487
449
481
456
494
472
483
454
471
459
480
451
474
464
475
448
488
480
450
473
439
487
469
491
477
481
464
473
457
484
454
487
504
471
483
471
486
467
468
457
488
457
510
464
472
432
492
446
485
472
469
504
469
481
458
487
442
495
466
485
455
491
467
478
492
468
488
457
486
474
483
480
484
455
467
469
478
455
484
474
494
482
469
484
468
479
471
478
467
472
460
486
453
487
463
479
496
452
501
460
489
461
474
455
477
459
491
474
481
463
463
460
463
474
463
465
466
488
457
471
457
486
471
484
457
491
463
496
494
454
478
468
487
449
486
448
504
460
480
459
492
440
461
466
490
494
471
500
478
495
472
498
467
492
472
479
478
488
459
488
498
458
481
473
509
441
480
459
502
461
469
477
486
471
485
463
468
489
459
488
452
491
460
495
457
498
464
489
442
484
453
480
486
447
470
475
485
468
472
469
483
468
489
446
490
475
501
443
490
498
456
492
473
493
473
499
443
479
477
473
477
472
459
489
472
452
488
468
479
477
483
459
478
475
459
446
487
469
490
475
499
485
448
486
453
488
448
474
475
483
469
480
462
482
465
464
478
465
490
452
474
479
505
444
486
453
493
457
506
474
476
443
491
485
465
456
456
491
471
482
474
490
455
468
455
480
451
488
493
463
491
464
482
464
485
464
500
457
492
476
500
463
483
467
493
485
452
470
474
484
461
466
462
475
466
474
449
486
476
488
473
457
495
459
515
466
473
458
473
450
496
462
478
468
492
462
492
502
452
475
459
503
433
510
471
479
458
486
449
502
454
490
489
468
493
455
485
471
483
470
483
447
478
468
471
453
486
456
463
479
464
490
456
485
453
477
460
491
454
473
469
474
474
470
479
454
480
464
488
455
489
465
490
450
478
442
469
464
469
467
484
473
458
474
464
476
467
492
469
470
458
466
467
483
466
464
474
481
496
462
488
455
476
455
503
465
471
475
497
450
495
460
461
474
459
496
455
467
454
484
456
485
453
452
484
479
473
489
482
450
483
463
486
452
473
448
484
471
479
449
487
441
485
455
502
485
470
495
450
480
451
506
453
485
436
483
438
474
455
487
456
443
474
465
469
450
470
461
476
450
477
446
480
456
484
483
472
494
470
492
452
487
450
494
465
484
484
499
462
469
448
467
485
449
482
464
452
462
478
451
478
443
473
467
474
473
476
450
479
466
463
477
450
499
456
479
445
468
453
487
463
463
466
469
483
449
478
443
483
442
475
469
467
459
476
445
465
445
495
439
483
492
450
484
434
474
457
467
461
485
468
459
459
476
454
470
459
462
479
454
491
461
488
454
495
460
489
466
504
450
480
467
488
478
471
473
434
497
479
493
454
474
457
475
457
474
459
501
471
458
476
459
476
445
478
465
475
465
477
467
485
470
483
452
504
480
472
486
460
491
456
477
470
486
452
469
476
490
472
478
504
453
477
465
471
480
501
461
497
463
489
468
483
466
474
451
492
491
445
475
454
475
458
506
464
470
463
490
471
476
451
493
477
466
481
452
470
459
479
450
476
457
484
465
481
462
469
477
495
496
467
483
447
504
474
488
469
495
458
477
449
463
464
485
484
462
502
477
482
467
495
460
479
460
487
456
482
476
477
445
483
481
465
495
462
481
467
467
469
483
443
483
459
500
457
484
478
465
481
440
470
447
494
451
496
459
482
468
495
458
486
448
503
466
465
493
440
498
464
498
457
469
472
496
472
480
461
504
510
444
500
460
505
473
483
460
465
452
487
456
493
465
488
471
480
496
459
484
440
488
449
476
457
498
486
490
471
491
449
486
494
453
479
457
495
463
483
472
473
475
475
463
480
475
481
478
491
485
448
476
449
488
465
488
447
499
460
476
461
482
467
504
473
468
481
451
498
466
492
468
493
457
473
447
486
461
472
485
481
483
458
493
460
469
466
469
454
486
465
489
462
488
456
491
467
473
483
450
504
452
513
475
485
456
486
454
487
445
503
464
476
477
476
473
466
509
474
479
468
483
471
484
466
482
472
484
485
444
493
461
489
464
483
449
486
457
480
472
495
472
498
451
481
480
447
472
461
467
462
485
474
485
458
490
472
479
478
467
480
467
488
460
486
490
486
473
498
468
492
451
477
459
474
453
473
484
453
490
447
481
444
479
457
491
451
489
456
476
477
466
470
456
480
464
494
450
489
463
483
458
488
452
477
465
466
463
488
495
463
487
468
468
457
493
453
489
473
468
470
477
476
485
485
452
486
474
478
478
481
471
486
459
491
467
493
455
482
455
501
476
474
497
463
497
448
471
459
487
455
467
459
491
463
492
492
444
479
458
489
461
481
482
471
465
471
449
481
456
495
461
501
472
466
493
456
482
472
489
463
